GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09161000,CLUSTER_162,48.75527139285655,11.394179038660775,2887999.4585435903
DE_09162000,CLUSTER_458,48.15319539307925,11.546954765909469,1796780.056973818
DE_09163000,CLUSTER_62,47.84436583378179,12.10908643493384,926195.3446935927
DE_09171111,CLUSTER_398,48.22805253156415,12.66544398892167,618144.3863090569
DE_09171112,CLUSTER_541,48.16459010720855,12.815218386088045,212269.4126885516
DE_09171113,CLUSTER_319,48.15006488976475,12.722605867300034,1171889.3187218632
DE_09171114,CLUSTER_541,48.20733797543263,12.762322508038174,104241.20059632463
DE_09171115,CLUSTER_302,48.30428692571272,12.78531940217413,739618.0870988672
DE_09171116,CLUSTER_58,48.088629851227,12.599721708091838,269420.057619061
DE_09171117,CLUSTER_0,48.13462243571355,12.586822240044585,636007.6371514843
DE_09171118,CLUSTER_493,48.21927464908334,12.871448947072915,604961.3199389497
DE_09171119,CLUSTER_319,48.118884526146765,12.682769771785482,760426.608032698
DE_09171121,CLUSTER_319,48.18763171792664,12.686625216393352,661798.6436287235
DE_09171122,CLUSTER_58,48.097952197307,12.644346951377472,658682.600195606
DE_09171123,CLUSTER_493,48.25506886751274,12.83390777781633,655370.1660907099
DE_09171124,CLUSTER_541,48.18495023865367,12.791398465535831,404957.02260421676
DE_09171125,CLUSTER_302,48.24228763234383,12.745537025787932,506276.77895437065
DE_09171126,CLUSTER_302,48.27104351448423,12.76890603751876,347698.265178933
DE_09171127,CLUSTER_104,48.31696231054837,12.6288670794133,1480783.6067824946
DE_09171129,CLUSTER_302,48.29466251978683,12.714744477884745,851435.386111302
DE_09171130,CLUSTER_493,48.250988834561184,12.875539903264462,226359.30380886482
DE_09171131,CLUSTER_398,48.23028150507531,12.610344031297233,94017.73362910577
DE_09171132,CLUSTER_92,48.258117414350565,12.593539407004725,267232.0884249848
DE_09171133,CLUSTER_398,48.20608829745899,12.613917841519402,582246.8607773617
DE_09171134,CLUSTER_58,48.065384798110856,12.6649562762023,874204.4885416648
DE_09171135,CLUSTER_0,48.16734950933105,12.621572648461337,877630.6585441893
